"","PARTYID","TAX","FUND","HAPPY","LIFE","SATJOB","SATFIN","FINALTER","XMOVIE","FEAR","PISTOL","SHOTGUN","RIFLE","PHONE","YEAR","ID_","CLASS_"
"2753","2","1",NA,"2","1","3","2","1",0,0,"2","1","2","3",2002,"2272","3"
"2754","0","2","3","2","1","1","1","3",0,1,"2","2","2","3",2002,"2278","2"
"2755","3","1",NA,"2","2","2","2","1",1,0,"2","1","2","3",2002,"2310","2"
"2756","3","1","2","1","1","1","1","3",0,0,"2","2","2","2",2002,"2320","2"
"2757","0","2","2","2","1",NA,"1","1",0,0,"2","2","2","2",2002,"2324","3"
"2758","2","1","3","1","2","1","2","2",0,0,"1","1","1","3",2002,"2372","2"
"2759","3","1","1","2","2","2","2","3",0,0,"2","2","1","3",2002,"2385","1"
"2760","5","2","2","2","1","1","3","3",0,0,"2","2","2","3",2002,"2414","3"
"2761","4","1","2","1","1","2","2","3",0,0,"1","1","1","3",2002,"2423","2"
"2762","0","2","1","1","1","1","2","2",0,0,"2","2","2","3",2002,"2445","3"
"2763","6","1","3","2","1","1","3","3",1,0,"1","1","1","3",2002,"2455","4"
"2764","1","1","3","1","1","1","2","2",0,0,"2","2","2","4",2002,"2484","3"
"2765","0","2","1","1","1","2","2","3",0,1,"2","2","1","3",2002,"2495","3"
"2766","0","1","1","2","2","2","3","3",0,0,"2","1","2","2",2002,"2506","2"
"2767","5","1","1","1","1","1","1","1",1,0,"1","1","1","3",2002,"2510","2"
"2768","1","1","2","2","1","1","2","3",0,0,"1","1","1","3",2002,"2526","3"
"2769","1","2","2","2","2","2","2","1",0,0,"1","2","1","3",2002,"2581","3"
"2770","1","1","2","1","1","1","2","2",0,1,"1","2","1","3",2002,"2593","2"
"2771","5","1","3","1","1","1","1","3",0,0,"3","3","3","3",2002,"2605","3"
"2772","5","1","2","1","1","1","1","1",0,0,"2","2","2","3",2002,"2623","2"
"2773","3","1","2","1","2","2","3","2",1,1,"2","2","2","3",2002,"2641","2"
"2774","3","2","3","2","1","1","2","2",0,1,"2","2","2","3",2002,"2643","3"
"2775","4","2","3","1","1","2","2","3",1,0,"1","1","1","3",2002,"2647","3"
"2776","6","1","1","1","1","1","2","2",0,0,"3","3","3","3",2002,"2685","2"
"2777","3","2","2","3","2","2","3","3",0,1,"2","2","2","3",2002,"2686","2"
"2778","2","2","1","2","1","2","2","1",0,1,"2","1","2","3",2002,"2710","2"
"2779","5","2","3","1","1","1","1","1",0,0,"1","1","1","3",2002,"2716","3"
"2780","0","1","2","1","1","1","2","1",1,0,"2","2","2","3",2002,"2757","2"
"2781","5","2","1","1","2","2","1","3",0,0,"2","1","2","3",2002,"2765","3"
"2782","1","2","3","3","1","1","3","2",1,1,"2","2","2","3",2004,"14","3"
"2783","0","1","2","1","1","4","2","3",0,1,"1","2","2","3",2004,"42","2"
"2784","2","2","2","3","2","1","2","3",1,0,"2","2","2","2",2004,"82","2"
"2785","6","1","2","2","2","2","2","3",0,0,"2","2","2","3",2004,"124","2"
"2786","3","2","2","2","2","2","3","3",0,0,"2","2","1","3",2004,"132","2"
"2787","5","2","1","1","1","2","2","1",0,0,"2","2","2","2",2004,"164","3"
"2788","6","2","1","1","2","1","2","1",0,1,"2","2","2","3",2004,"180","2"
"2789","0","1","2","1","1",NA,"2","1",1,0,"1","2","2","3",2004,"187","3"
"2790","0","1","2","3","3","4","3","2",0,0,"2","2","1","3",2004,"195","3"
"2791","5","1","2","2","1","1","2","1",0,0,"2","2","2","6",2004,"201","2"
"2792","4","2","2","1","1","1","1","1",0,1,"2","2","2","4",2004,"215","2"
"2793","5","1","2","2","1","2","2","3",0,0,"2","2","2","3",2004,"226","3"
"2794","5","1","1","1","2","2","3","2",0,1,"2","2","2","3",2004,"272","3"
"2795","5","1","2","1","2","2","1","3",0,0,"2","2","2","3",2004,"288","3"
"2796","5","1","2","1","2",NA,"1","3",0,0,"2","2","2","3",2004,"293","3"
"2797","0","1","1","2","1","3","2","3",0,0,"2","2","2","3",2004,"303","2"
"2798","6","1","2","3","2","2","3","3",0,0,"2","2","2","3",2004,"318","2"
"2799","0","2","3","1","1","3","2","2",0,0,"1","2","1","3",2004,"341","2"
"2800","5","1","2","2","1","2","1","1",0,0,"2","2","2","6",2004,"367","3"
"2801","0","1","2","1","1","4","1","1",0,0,"2","2","1","3",2004,"380","2"
"2802","1","1","3","2","1","1","2","3",0,1,"1","1","1","3",2004,"404","3"
"2803","0","1","2","2","1","1","2","1",0,0,"2","2","2","3",2004,"429","3"
"2804","1","2","2","2","2","2","1","1",0,0,"2","2","2","3",2004,"444","3"
"2805","1","1","3","2","1","1","3","1",0,0,"2","2","2","3",2004,"473","2"
"2806","3","3","3","1","2","1","1","1",0,0,"2","2","2","3",2004,"538","2"
"2807","5","1","2","2","1","1","3","3",0,0,"2","1","2","3",2004,"543","2"
"2808","1","1","1","2","2","1","3","2",1,0,"1","1","1","3",2004,"558","2"
"2809","4","1","1","2","2","2","2","3",0,0,"1","1","1","3",2004,"576","3"
"2810","3","1","1","2","1","1","3","2",0,1,"2","2","2","3",2004,"592","2"
"2811","0","1","2","1","2","2","3","1",1,1,"2","2","2","6",2004,"602","2"
"2812","6","1","1","1","1","1","1","1",0,0,"2","2","2","3",2004,"607","3"
"2813","3","2","2","2","1","2","2","3",0,1,"1","2","2","3",2004,"665","3"
"2814","5","2","2","2","1","2","2","3",0,0,"2","2","1","3",2004,"668","3"
"2815","1",NA,"2","2","2","4","3","3",0,1,"2","2","2","6",2004,"696","2"
"2816","1","1","1","1","2","1","1","1",0,0,"2","2","2","3",2004,"728","3"
"2817","6","1",NA,"1","1","1","1","1",0,0,"1","1","1","3",2004,"747","3"
"2818","1","3","3","2","2","3","1","1",0,0,"2","2","2","3",2004,"774","3"
"2819","1","1","1","2","2","2","3","2",0,1,"2","2","2","3",2004,"809","3"
"2820","1","1","2","2","1","2","3","2",1,1,"2","2","2","3",2004,"817","2"
"2821","6","1","3","2","2","1","2","1",1,0,"3","3","3","3",2004,"822","2"
"2822","1","2","2","2","1","2","1","1",1,0,"1","1","1","3",2004,"840","3"
"2823","1","1","2","1","1","1","1","3",0,1,"2","2","2","3",2004,"907","2"
"2824","0","2","3","2","1","2","1","1",0,0,"1","1","1","4",2004,"917","3"
"2825","1","2","2","1","1",NA,"1","1",0,0,"2","2","2","3",2004,"918","3"
"2826","3","1","2","1","2","2","2","2",0,0,"2","2","2","3",2004,"953","2"
"2827","4","3","2","1","1","2","1","1",0,0,"2","2","2","3",2004,"960","3"
"2828","3","1","3","3","1",NA,"2","2",0,1,"2","2","2","3",2004,"964","1"
"2829","5","2","2","2","1","2","1","1",1,0,"1","1","1","3",2004,"969","3"
"2830","1","1","2","1","1","2","2","3",0,1,"2","2","1","3",2004,"971","2"
"2831","1","2","3","1","1","1","2","3",0,0,"1","2","2","3",2004,"979","3"
"2832","4","1","2","2","1","1","1","3",0,0,"1","1","2","3",2004,"989","3"
"2833","1","1",NA,"2","2","1","2","3",0,0,"2","2","2","3",2004,"1003","3"
"2834","5","1","3","2","2",NA,"2","2",1,1,"2","2","2","3",2004,"1004","2"
"2835","5","1","2","2","1","2","2","1",0,0,"2","2","1","3",2004,"1053","3"
"2836","5","1","2","1","2","1","1","3",0,0,"1","1","1","4",2004,"1064","2"
"2837","1","1","3","1","2","1","2","2",0,0,"2","2","2","3",2004,"1075","3"
"2838","5","2","1","2","2","1","2","1",0,1,"2","2","2","3",2004,"1078","2"
"2839","6","2","2","2","2","1","2","3",0,0,"2","2","2","4",2004,"1102","3"
"2840","4","1","1","1","2","1","2","3",0,0,"2","2","2","3",2004,"1106","2"
"2841","3","1","2","1","1","1","2","3",0,1,"2","2","2","3",2004,"1212","2"
"2842","6","1","2","2","1","2","2","1",0,0,"2","1","2","4",2004,"1213","3"
"2843","6","2","2","1","1","1","2","1",0,1,"2","2","1","3",2004,"1223","2"
"2844","2","1","1","2","2","1","3","1",0,0,"2","2","2","3",2004,"1242","2"
"2845","6","1","2","1","1","2","1","1",0,1,"1","1","1","4",2004,"1248","3"
"2846","6","1","2","2","1",NA,"2","2",0,0,"1","1","1","3",2004,"1251","3"
"2847","6","1","2","2","1","2","1","1",1,0,"2","2","2","3",2004,"1255","3"
"2848","4","1","1","1","2","1","2","3",0,1,"1","2","2","3",2004,"1267","2"
"2849","3","1","3","2","1",NA,"2","3",0,0,"2","2","2","3",2004,"1291","3"
"2850","7","1","1","1","1","1","1","1",1,0,"1","2","2","6",2004,"1297","3"
"2851","2","2","2","1","1","1","1","3",0,0,"2","2","2","3",2004,"1301","2"
"2852","4","2","2","2","2","1","1","3",0,0,"2","2","2","3",2004,"1317","3"
"2853","6","1","1","2","2","1","1","3",0,0,"2","1","2","3",2004,"1334","3"
"2854","3","1","1","2","1","1","2","3",0,0,"2","2","2","3",2004,"1366","3"
"2855","5","1","2","3","2","2","2","1",1,0,"2","1","1","3",2004,"1367","3"
"2856","1","1","3","2","2","1","1","1",0,0,"2","2","2","3",2004,"1440","3"
"2857","4",NA,"3","1","2",NA,"1","3",0,1,"1","2","2","3",2004,"1450","3"
"2858","1","1","3","2","1",NA,"1","3",0,0,"1","2","2","3",2004,"1497","3"
"2859","6","1","2","1","1",NA,"1","1",0,0,"2","2","2","3",2004,"1503","4"
"2860","3","2","2","2","2","1","1","1",0,0,"2","2","2","3",2004,"1515","3"
"2861","0","2","3","1","1","1","1","1",0,0,"1","2","2","3",2004,"1522","3"
"2862","1","2","2","1","2","2","2","3",0,0,"2","2","2","6",2004,"1527","2"
"2863","6","1","3","1","2","1","1","1",1,0,"1","1","1","3",2004,"1532","3"
"2864","2","1","2","1","1","2","2","3",0,1,"2","2","2","3",2004,"1603","2"
"2865","0","1","2","1","2","4","2","2",1,1,"2","2","2","2",2004,"1616","1"
"2866","2","2","2","2","1","1","2","1",0,1,"2","2","2","3",2004,"1629","2"
"2867","0","2","3","3","2","4","2","3",1,1,"1","2","2","3",2004,"1638","4"
"2868","0","3","3","1","1","1","1","3",1,0,"2","2","2","3",2004,"1644","3"
"2869","3","2","2","2","2",NA,"1","3",0,1,"2","1","2","3",2004,"1655","3"
"2870","5","2","1","1","2","2","1","1",1,0,"2","2","2","3",2004,"1671","2"
"2871","1","2","1","1","2","1","1","3",0,0,"1","1","2","3",2004,"1678","3"
"2872","2","2","3","1","1","1","2","2",0,1,"2","1","1","4",2004,"1699","2"
"2873","6","1","1","1","2","1","1","1",0,0,"2","2","2","3",2004,"1709","3"
"2874","2","1","1","1","1","1","2","1",0,0,"2","1","1","3",2004,"1713","2"
"2875","6","2","2","2","2","1","2","1",0,1,"2","2","2","3",2004,"1720","3"
"2876","3","2","2","3","2","3","2","3",0,1,"2","2","2","3",2004,"1737","2"
"2877","5","1","2","2","2","2","2","3",0,0,"2","2","2","3",2004,"1750","3"
"2878","6","2","2","2","2","1","2","1",0,0,"2","2","1","3",2004,"1768","3"
"2879","1","2","3","1","2","1","1","3",1,0,"2","2","2","3",2004,"1782","3"
"2880","0","1","1","1","2","2","2","1",1,0,"1","2","1","3",2004,"1805","3"
"2881","1","1","2","2","1","2","3","2",0,0,"1","1","1","3",2004,"1810","2"
"2882","0","1","3","1","2",NA,"1","1",0,0,"2","2","2","3",2004,"1819","3"
"2883","5","2","1","1","1","1","2","1",1,0,"1","1","1","3",2004,"1821","3"
"2884","4","1",NA,"2","2","2","2","1",0,0,"2","2","2","3",2004,"1829","3"
"2885","6","2","3","1","1","1","2","3",0,0,"1","1","2","3",2004,"1854","3"
"2886","7","2","3","2","2","1","1","1",0,0,"2","2","2","6",2004,"1863","3"
"2887","4","1","2","1","2",NA,"1","3",0,0,"2","2","2","3",2004,"1889","2"
"2888","0","2","3","1","1","1","2","2",0,1,"2","2","2","3",2004,"1916","3"
"2889","2","1","2","2","2","2","2","1",0,0,"2","2","2","6",2004,"1920","2"
"2890","1","2","3","1","2","2","1","2",0,0,"2","1","2","3",2004,"1924","3"
"2891","6","1","2","2","2","1","3","3",1,0,"2","2","2","3",2004,"1951","2"
"2892","3","1","2","2","2","2","2","3",0,0,"2","2","2","3",2004,"1966","2"
"2893","2","1","2","2","1","2","2","3",0,0,"2","2","2","2",2004,"1977","2"
"2894","3","1","1","1","2","2","3","1",0,0,"2","2","2","3",2004,"1981","2"
"2895","5","1",NA,"2","3","1","3","1",0,0,"2","2","2","3",2004,"1984","3"
"2896","7","2","2","1","1","1","2","1",0,0,"2","2","2","3",2004,"1993","3"
"2897","4","1","3","2","2",NA,"1","1",0,0,"2","2","1","3",2004,"2002","2"
"2898","0","2","3","1","1","1","2","1",0,0,"2","1","2","3",2004,"2007","3"
"2899","2","1","2","2","1","3","3","3",1,0,"2","2","2","3",2004,"2011","2"
"2900","5","1","1","1","2","1","1","1",0,0,"1","1","1","3",2004,"2035","4"
"2901","6","1","1","2","1","1","2","3",1,0,"2","2","2","2",2004,"2039","4"
"2902","2","2","3","2","2",NA,"3","2",0,1,"1","1","1","3",2004,"2044","3"
"2903","2","3","1","2","1","3","2","3",0,1,"2","2","2","3",2004,"2049","3"
"2904","2","1","3","2","2",NA,"2","2",0,0,"1","1","1","3",2004,"2064","3"
"2905","6","1","3","1","1","1","1","3",0,0,"2","1","1","3",2004,"2068","3"
"2906","6","1","2","1","1","1","1","3",0,0,"2","1","1","3",2004,"2098","2"
"2907","3","2","3","1","2","1","1","1",1,0,NA,NA,NA,"3",2004,"2110","3"
"2908","2","1","2","2","2","2","3","3",0,1,"2","2","2","3",2004,"2133","2"
"2909","2","2","2","2","2","1","1","1",0,1,"2","1","2","3",2004,"2136","3"
"2910","2","1","3","2","2","2","1","1",0,0,"2","2","1","3",2004,"2145","3"
"2911","2","1","1","2","2",NA,"3","2",0,1,"2","2","2","3",2004,"2176","3"
"2912","2","1","2","2","2","2","3","3",0,0,"1","1","1","3",2004,"2178","2"
"2913","4","2","1","2","1","1","3","3",0,0,"1","1","1","3",2004,"2187","2"
"2914","4","2","1","2","1","2","2","2",0,0,"1","1","1","3",2004,"2192","2"
"2915","0","2","2","1","1","2","1","3",0,0,NA,NA,NA,"3",2004,"2214","2"
"2916","0","1","1","1","1","2","3","2",0,0,"2","2","2","3",2004,"2230","2"
"2917","3","1","3","2","2","2","2","3",0,0,"2","2","1","3",2004,"2247","2"
"2918","3","1","2","2","1","1","2","1",0,0,"2","2","2","3",2004,"2250","2"
"2919","1","1","2","2","3","2","3","2",0,0,"2","2","1","3",2004,"2264","3"
"2920","6","1","1","2","3","1","2","3",0,0,"1","2","2","3",2004,"2273","2"
"2921","5","2","2","3","1","1","2","1",1,0,"1","1","2","3",2004,"2289","2"
"2922","1","1","2","2","2","3",NA,"2",0,0,"2","2","2","3",2004,"2297","2"
"2923","1","2","1","2","2","2","2","1",1,0,"2","2","2","3",2004,"2305","2"
"2924","5","1","3","2","2","2","3","3",0,0,"3","3","3","3",2004,"2318","2"
"2925","1","1","1","1","2","2","2","1",1,0,"2","2","2","3",2004,"2322","2"
"2926","3","1","1","2","2","4","1","3",0,0,"2","2","2","3",2004,"2363","1"
"2927","4","2",NA,"1","1","2","1","1",0,1,"2","2","1","3",2004,"2366","3"
"2928","5","1","3","2","2","1","1","3",0,1,"2","2","2","3",2004,"2377","3"
"2929","0","1","2","1","2","2","3","1",0,0,"1","1","1","3",2004,"2383","2"
"2930","1","1","1","3","2","1","2","3",0,0,"1","1","1","3",2004,"2428","2"
"2931","6","1","2","1","1","1","2","1",0,1,"2","2","2","6",2004,"2440","3"
"2932","6","1","1","1","1","1","1","1",0,0,"1","1","1","2",2004,"2447","4"
"2933","6","1",NA,"2","1",NA,"2","1",0,1,"1","1","1","3",2004,"2471","2"
"2934","3","1","2","1","1","1","2","2",0,0,"2","1","2","3",2004,"2472","2"
"2935","2","2","2","1","1","2","1","1",0,0,"2","2","2","3",2004,"2508","3"
"2936","0","1","1","1","1",NA,"1","1",0,0,"2","1","2","3",2004,"2525","3"
"2937","6","1","1","1","2","2","1","1",1,0,"1","2","2","2",2004,"2533","2"
"2938","0","1","1","1","2",NA,"2","3",0,0,"2","1","2","3",2004,"2534","3"
"2939","3","1","2","2","2","4","2","3",0,0,"2","2","1","3",2004,"2546","3"
"2940","5","2","1","2","1",NA,"2","1",1,0,"1","1","1","2",2004,"2570","3"
"2941","6","1","1","1","1","1","1","1",0,0,"2","2","2","3",2004,"2580","3"
"2942","5","1","3","3","2","3","3","2",0,1,"2","2","2","6",2004,"2596","2"
"2943","3","1","3","1","2","1","2","1",0,0,"2","2","2","3",2004,"2617","2"
"2944","1","1","2","1","2","2","2","1",0,0,"1","2","2","3",2004,"2618","3"
"2945","5","1","1","1","1","2","1","3",0,0,"3","3","3","3",2004,"2625","3"
"2946","0","1","3","2","1","3","3","2",0,0,"1","1","1","3",2004,"2626","2"
"2947","5","1","1","2",NA,"2","1","2",0,1,"1","2","2","3",2004,"2657","3"
"2948","1","2","2","1","1","1","1","1",1,0,"2","2","2","3",2004,"2658","3"
"2949","3","1","2","2","1","1","1","3",0,1,"2","2","2","3",2004,"2663","3"
"2950","3","1","2","2","1","1","2","1",0,0,"2","2","2","4",2004,"2719","2"
"2951","0","1","2","3","2","2","3","2",1,0,"2","2","2","3",2004,"2768","2"
"2952","6","1","2","1","1","2","2","2",1,0,"2","2","2","3",2004,"2775","2"
"2953","4","1","2","2","1","1","2","3",0,0,"2","2","2","3",2004,"2803","3"
"2954","5","2","2","2","2","3","2","3",0,1,"2","2","2","3",2004,"2806","2"
"2955","3","1","2","2","2","1","3","2",0,0,"2","2","2","3",2006,"88","2"
"2956","2","2","2","2","1",NA,"3","2",0,0,"2","2","2","3",2006,"94","2"
"2957","6","1","1","2","2","1","1","3",0,1,"1","1","1","6",2006,"96","3"
"2958","5","1","2","2","2","1","2","1",0,0,"2","2","2","3",2006,"141","3"
"2959","6","1","2","1","1","4","1","1",0,0,"2","2","2","3",2006,"154","2"
"2960","1","2","3","1","2","2","2","1",0,0,"2","2","2","3",2006,"156","2"
"2961","0","2","3","1","1","1","1","1",0,1,"2","2","2","3",2006,"169","3"
"2962","5","1","2","1","2","2","2","1",1,0,"2","2","2","2",2006,"180","3"
"2963","4","1","2","2","2",NA,"1","1",0,0,"2","2","2","3",2006,"198","3"
"2964","5","1","2","1","1","1","3","1",0,0,"2","2","2","3",2006,"206","2"
"2965","7","1",NA,"2","1","1","1","1",0,0,"2","2","2","6",2006,"213","2"
"2966","5","1","2","2","1","2","3","2",0,0,"2","2","2","3",2006,"214","2"
"2967","3","2","2","2","2","2","3","3",1,1,"2","2","2","3",2006,"228","2"
"2968","3","1","2","1","2","2","3","3",0,0,"2","2","2","3",2006,"240","3"
"2969","1","1","2","1","1","2","1","2",0,1,"2","2","2","3",2006,"303","3"
"2970","3","2","2","2","1","1","1","3",1,0,"2","2","2","3",2006,"390","3"
"2971","5","1","2","1","1","1","2","1",1,0,"2","2","2","3",2006,"391","2"
"2972","3","2","1","2","2","2","1","1",0,0,"2","2","2","3",2006,"414","3"
"2973","4","2","2","2","1","1","1","3",0,1,"2","2","2","3",2006,"434","3"
"2974","3","1","2","1","1","1","2","1",0,0,"2","2","2","3",2006,"449","3"
"2975","3","1","2","1","3","2","3","3",0,1,"2","2","2","3",2006,"461","2"
"2976","6","1","2","2","1","1","2","3",0,1,"2","2","2","3",2006,"477","3"
"2977","3","2","1","2","1","1","2","1",1,0,"1","2","2","2",2006,"506","2"
"2978","1","1","3","2","1",NA,"1","3",0,1,"2","2","1","3",2006,"512","2"
"2979","5","1","2","2","1",NA,"2","1",0,0,"1","2","2","3",2006,"517","3"
"2980","2","2","3","2","2","1","1","2",0,0,"1","1","1","6",2006,"523","2"
"2981","0","2","3","3","1",NA,"1","3",0,0,"2","1","2","3",2006,"530","3"
"2982","4","1","3","2","2","1","1","2",1,0,"1","1","1","3",2006,"551","2"
"2983","4","1","3","1","1","1","2","2",0,0,"2","2","2","3",2006,"558","3"
"2984","5","2","3","1","1","1","1","1",0,0,"2","2","1","3",2006,"570","3"
"2985","5","1","3","2","1","3","3","3",1,1,"2","2","2","3",2006,"583","2"
"2986","6","2","2","1","2","1","1","3",1,0,"1","1","1","3",2006,"611","3"
"2987","1","1","2","3","1","1","2","3",0,1,"2","2","2","3",2006,"625","3"
"2988","0","2","3","3","2","3","2","2",0,1,"2","2","2","3",2006,"664","2"
"2989","5","1","2","1","1","1","3","1",0,0,"2","2","2","6",2006,"693","3"
"2990","3","1","3","1","1","1","1","1",1,0,"2","2","2","3",2006,"721","3"
"2991","1","3","2","3","2","1","3","3",0,1,"1","2","2","6",2006,"739","2"
"2992","0","1","2","1","1","1","1","3",1,1,"1","2","2","3",2006,"740","3"
"2993","0","2","1","3","2","2","2","1",0,1,"2","2","2","3",2006,"745","3"
"2994","2","2","2","2","2","1","2","1",0,0,"2","2","2","3",2006,"772","2"
"2995","0","1","1","1","1","1","2","2",0,1,"2","2","2","3",2006,"801","2"
"2996","3","2","2","1","2","1","2","3",0,1,"2","2","2","3",2006,"812","2"
"2997","1","1","3","1","1","1","2","1",0,0,"2","2","2","6",2006,"819","3"
"2998","2","2","3","2","2","1","2","1",1,0,"2","2","2","6",2006,"831","3"
"2999","6","1","1","3","2","4","3","2",1,0,"2","2","2","3",2006,"833","2"
"3000","6","2","1","1","1","1","2","3",0,0,"2","2","2","3",2006,"845","3"
"3001","3","2","1","2","3",NA,"2","3",0,0,"2","2","2","3",2006,"852","1"
"3002","3","2","2","2","2",NA,"3","1",1,1,"2","2","2","1",2006,"899","2"
"3003","3","1","2","3","3","1","2","3",1,0,"2","2","2","3",2006,"903","3"
"3004","3","1","1","2","1","2","1","1",0,0,"2","2","2","3",2006,"953","2"
"3005","5","2","2","2","1","1","2","1",1,0,"1","2","2","3",2006,"960","3"
"3006","6","2","3","2","1","3","2","1",0,0,"1","1","1","3",2006,"962","3"
"3007","1","1","1","1","2","2","2","1",0,1,"2","2","2","3",2006,"968","4"
"3008","0","3","3","2","2","1","2","3",0,0,"2","2","2","3",2006,"974","3"
"3009","5","2","3","2","1","2","1","1",1,0,"2","2","2","3",2006,"986","4"
"3010","2","1","2","2","2","2","1","1",0,1,"2","2","2","3",2006,"987","3"
"3011","3","1","1","2","2","1","3","3",0,1,"1","2","2","3",2006,"1015","2"
"3012","5","2","2","2","2","3","1","1",0,1,"2","2","2","3",2006,"1025","3"
"3013","5","2","1","1","1","1","1","1",1,0,"1","2","2","3",2006,"1056","3"
"3014","2","2","2","2","2",NA,"3","3",0,0,"2","2","2","3",2006,"1089","2"
"3015","5","2","1","2","2","2","3","2",0,0,"2","2","2","3",2006,"1108","3"
"3016","4","1","2","1","1",NA,"3","2",1,0,"2","2","2","3",2006,"1111","2"
"3017","1","2","3","2","2","1","3","1",0,0,"2","2","2","3",2006,"1116","3"
"3018","5","2","2","1","1","1","2","1",0,1,"2","2","2","3",2006,"1157","3"
"3019","5","2","2","2","1","3","2","1",0,0,"2","2","2","3",2006,"1162","2"
"3020","3","1",NA,"1","2","1","2","3",0,1,"2","2","2","3",2006,"1164","2"
"3021","6","1","3","2","2","2","2","3",0,0,"2","2","2","3",2006,"1177","4"
"3022","0","1","3","1",NA,"2","3","2",1,0,"2","2","2","3",2006,"1179","3"
"3023","6","1","2","1","1","1","1","3",1,0,"1","1","1","3",2006,"1207","3"
"3024","6","2",NA,"2","1","2","1","3",0,0,"2","1","1","3",2006,"1223","3"
"3025","6","1","3","2","2","1","2","1",0,1,"2","2","2","4",2006,"1241","3"
"3026","5","2","2","2","2","1","1","1",0,1,"2","2","2","3",2006,"1252","3"
"3027","4","2","2","1","1",NA,"1","3",0,0,"2","1","2","3",2006,"1300","3"
"3028","3","1","1","2","1","2","2","1",0,0,"2","1","2","3",2006,"1302","2"
"3029","1","1","2","1","2",NA,"2","2",0,0,"2","1","2","3",2006,"1304","2"
"3030","5","1","3","2","1","1","2","3",0,0,"2","2","2","3",2006,"1320","3"
"3031","3","2","1","2","2","2","2","1",1,1,"2","2","2","3",2006,"1337","2"
"3032","5","1","3","2","2","2","2","2",0,0,"2","1","1","3",2006,"1384","3"
"3033","3","1","2","2","2","2","1","1",0,0,"1","1","1","3",2006,"1395","2"
"3034","5","2","3","1","2","1","1","1",0,0,"2","2","2","3",2006,"1416","3"
